ecosystem_type,data_type,year,var,group,old_var,value,units
stream,frx_basin_dsch,2001,disch,Canada,Canada,97.78986725,10^6 m3/s
stream,frx_basin_dsch,2001,disch,Crescent,Crescent,0,10^6 m3/s
stream,frx_basin_dsch,2001,disch,Delta,Delta,27.11022144,10^6 m3/s
stream,frx_basin_dsch,2001,disch,Green,Green,99.61834368,10^6 m3/s
stream,frx_basin_dsch,2001,disch,Huey,Huey,0,10^6 m3/s
stream,frx_basin_dsch,2001,disch,Lost Seal,Lost Seal,44.55360816,10^6 m3/s
stream,frx_basin_dsch,2001,disch,Von Guerard,Von Guerard,0,10^6 m3/s
stream,frx_basin_dsch,2001,disch,Commonwealth,Commonwealth,102.4351544,10^6 m3/s
stream,frx_basin_dsch,2001,disch,Total_FRX_basin,FRX_Q_x10e6,413.8338253,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Aiken,Aiken,783.8901221,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Canada,Canada,766.655598,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Crescent,Crescent,198.3012636,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Delta,Delta,446.2743704,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Green,Green,347.6740125,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Huey,Huey,326.6647924,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Lost Seal,Lost Seal,1127.24188,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Von Guerard,Von Guerard,292.2573441,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Commonwealth,Commonwealth,1274.099997,10^6 m3/s
stream,frx_basin_dsch,2002,disch,Total_FRX_basin,FRX_Q_x10e6,5563.05938,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Aiken,Aiken,99.72060834,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Canada,Canada,125.91374,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Crescent,Crescent,62.28521986,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Delta,Delta,68.684355,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Green,Green,83.42908978,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Huey,Huey,0,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Lost Seal,Lost Seal,152.0266551,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Von Guerard,Von Guerard,28.73664002,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Commonwealth,Commonwealth,221.5348395,10^6 m3/s
stream,frx_basin_dsch,2003,disch,Total_FRX_basin,FRX_Q_x10e6,842.3311476,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Aiken,Aiken,76.00501767,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Canada,Canada,97.5150036,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Crescent,Crescent,79.51339534,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Delta,Delta,39.20663844,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Green,Green,111.3468864,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Huey,Huey,0,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Lost Seal,Lost Seal,96.24365289,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Von Guerard,Von Guerard,28.99767714,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Commonwealth,Commonwealth,206.8969357,10^6 m3/s
stream,frx_basin_dsch,2004,disch,Total_FRX_basin,FRX_Q_x10e6,735.7252072,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Aiken,Aiken,166.3509087,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Canada,Canada,232.8875091,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Crescent,Crescent,100.8941136,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Delta,Delta,124.3856569,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Green,Green,207.0583604,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Huey,Huey,2.006232075,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Lost Seal,Lost Seal,292.4293797,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Von Guerard,Von Guerard,124.52519,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Commonwealth,Commonwealth,483.1203262,10^6 m3/s
stream,frx_basin_dsch,2005,disch,Total_FRX_basin,FRX_Q_x10e6,1733.657677,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Aiken,Aiken,192.8760736,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Canada,Canada,261.2539044,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Crescent,Crescent,79.40598826,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Delta,Delta,217.169024,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Green,Green,234.9902182,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Huey,Huey,14.87757348,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Lost Seal,Lost Seal,409.878137,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Von Guerard,Von Guerard,59.78505325,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Commonwealth,Commonwealth,400.7635338,10^6 m3/s
stream,frx_basin_dsch,2006,disch,Total_FRX_basin,FRX_Q_x10e6,1870.999506,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Aiken,Aiken,128.7497995,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Canada,Canada,123.0877917,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Crescent,Crescent,104.3213153,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Delta,Delta,192.993727,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Green,Green,190.8361109,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Huey,Huey,33.24956661,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Lost Seal,Lost Seal,192.1086667,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Von Guerard,Von Guerard,61.32125418,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Commonwealth,Commonwealth,195.0081963,10^6 m3/s
stream,frx_basin_dsch,2007,disch,Total_FRX_basin,FRX_Q_x10e6,1221.676428,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Aiken,Aiken,113.2794121,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Canada,Canada,239.2674282,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Crescent,Crescent,31.77225893,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Delta,Delta,72.01051229,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Green,Green,182.7764526,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Huey,Huey,8.12344554,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Lost Seal,Lost Seal,157.7152643,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Von Guerard,Von Guerard,35.39358467,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Commonwealth,Commonwealth,139.6140805,10^6 m3/s
stream,frx_basin_dsch,2008,disch,Total_FRX_basin,FRX_Q_x10e6,979.9524391,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Aiken,Aiken,507.376413,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Canada,Canada,565.1870999,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Crescent,Crescent,173.2384534,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Delta,Delta,400.6353218,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Green,Green,446.4402919,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Huey,Huey,298.0616582,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Lost Seal,Lost Seal,807.6964159,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Von Guerard,Von Guerard,212.2029475,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Commonwealth,Commonwealth,621.9291577,10^6 m3/s
stream,frx_basin_dsch,2009,disch,Total_FRX_basin,FRX_Q_x10e6,4032.767759,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Aiken,Aiken,145.9761679,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Canada,Canada,164.4778089,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Crescent,Crescent,73.77478006,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Delta,Delta,64.58921287,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Green,Green,130.4620533,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Huey,Huey,4.084999695,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Lost Seal,Lost Seal,138.7374548,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Von Guerard,Von Guerard,114.0523039,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Commonwealth,Commonwealth,204.0449145,10^6 m3/s
stream,frx_basin_dsch,2010,disch,Total_FRX_basin,FRX_Q_x10e6,1040.199696,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Aiken,Aiken,741.4311514,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Canada,Canada,394.1169651,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Crescent,Crescent,145.7819452,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Delta,Delta,283.8133415,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Green,Green,311.259467,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Huey,Huey,129.1353785,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Lost Seal,Lost Seal,944.4567781,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Von Guerard,Von Guerard,240.389722,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Commonwealth,Commonwealth,656.9906589,10^6 m3/s
stream,frx_basin_dsch,2011,disch,Total_FRX_basin,FRX_Q_x10e6,3847.375408,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Aiken,Aiken,198.0306328,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Canada,Canada,304.9917145,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Crescent,Crescent,138.2508681,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Delta,Delta,101.0101242,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Green,Green,195.2077409,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Huey,Huey,95.55585227,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Lost Seal,Lost Seal,337.8030324,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Von Guerard,Von Guerard,58.28504309,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Commonwealth,Commonwealth,270.0634645,10^6 m3/s
stream,frx_basin_dsch,2012,disch,Total_FRX_basin,FRX_Q_x10e6,1699.198473,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Aiken,Aiken,182.2358781,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Canada,Canada,207.5473665,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Crescent,Crescent,89.72353886,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Delta,Delta,58.32151362,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Green,Green,274.1050232,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Huey,Huey,46.77521167,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Lost Seal,Lost Seal,289.0744866,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Von Guerard,Von Guerard,32.73149537,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Commonwealth,Commonwealth,206.9935926,10^6 m3/s
stream,frx_basin_dsch,2013,disch,Total_FRX_basin,FRX_Q_x10e6,1387.508107,10^6 m3/s
stream,stream_mat_biomass,1988,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1988,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1988,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1988,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,1989,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1989,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1989,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1989,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,1990,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1990,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1990,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1990,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,1991,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1991,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1991,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1991,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,1992,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1992,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1992,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1992,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,1993,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1993,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1993,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1993,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,1994,chla,orange,Orange mat chl-a,8.6225,ug/cm2
stream,stream_mat_biomass,1994,AFDM,orange,Orange mat AFDM,16.845,mg/cm2
stream,stream_mat_biomass,1994,chla,black,Black mat chl-a,49.61166667,ug/cm2
stream,stream_mat_biomass,1994,AFDM,black,Black mat AFDM,30.9875,mg/cm2
stream,stream_mat_biomass,1995,chla,orange,Orange mat chl-a,11.69333333,ug/cm2
stream,stream_mat_biomass,1995,AFDM,orange,Orange mat AFDM,16.04,mg/cm2
stream,stream_mat_biomass,1995,chla,black,Black mat chl-a,44.33555556,ug/cm2
stream,stream_mat_biomass,1995,AFDM,black,Black mat AFDM,24.82888889,mg/cm2
stream,stream_mat_biomass,1996,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1996,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1996,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1996,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,1997,chla,orange,Orange mat chl-a,9.65,ug/cm2
stream,stream_mat_biomass,1997,AFDM,orange,Orange mat AFDM,9.3,mg/cm2
stream,stream_mat_biomass,1997,chla,black,Black mat chl-a,11.01666667,ug/cm2
stream,stream_mat_biomass,1997,AFDM,black,Black mat AFDM,20.62083333,mg/cm2
stream,stream_mat_biomass,1998,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1998,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1998,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1998,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,1999,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,1999,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,1999,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,1999,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,2000,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,2000,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,2000,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,2000,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,2001,chla,orange,Orange mat chl-a,10.96111111,ug/cm2
stream,stream_mat_biomass,2001,AFDM,orange,Orange mat AFDM,15.15555556,mg/cm2
stream,stream_mat_biomass,2001,chla,black,Black mat chl-a,22.77777778,ug/cm2
stream,stream_mat_biomass,2001,AFDM,black,Black mat AFDM,23.10555556,mg/cm2
stream,stream_mat_biomass,2002,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,2002,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,2002,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,2002,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,2003,chla,orange,Orange mat chl-a,3.896111111,ug/cm2
stream,stream_mat_biomass,2003,AFDM,orange,Orange mat AFDM,4.775,mg/cm2
stream,stream_mat_biomass,2003,chla,black,Black mat chl-a,0.74375,ug/cm2
stream,stream_mat_biomass,2003,AFDM,black,Black mat AFDM,9.654166667,mg/cm2
stream,stream_mat_biomass,2004,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,2004,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,2004,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,2004,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,2005,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,2005,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,2005,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,2005,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,2006,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,2006,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,2006,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,2006,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,2007,chla,orange,Orange mat chl-a,2.063333333,ug/cm2
stream,stream_mat_biomass,2007,AFDM,orange,Orange mat AFDM,5.241666667,mg/cm2
stream,stream_mat_biomass,2007,chla,black,Black mat chl-a,5.05625,ug/cm2
stream,stream_mat_biomass,2007,AFDM,black,Black mat AFDM,16.7875,mg/cm2
stream,stream_mat_biomass,2008,chla,orange,Orange mat chl-a,14.596875,ug/cm2
stream,stream_mat_biomass,2008,AFDM,orange,Orange mat AFDM,10.10089286,mg/cm2
stream,stream_mat_biomass,2008,chla,black,Black mat chl-a,24.15833333,ug/cm2
stream,stream_mat_biomass,2008,AFDM,black,Black mat AFDM,13.38333333,mg/cm2
stream,stream_mat_biomass,2009,chla,orange,Orange mat chl-a,,ug/cm2
stream,stream_mat_biomass,2009,AFDM,orange,Orange mat AFDM,,mg/cm2
stream,stream_mat_biomass,2009,chla,black,Black mat chl-a,,ug/cm2
stream,stream_mat_biomass,2009,AFDM,black,Black mat AFDM,,mg/cm2
stream,stream_mat_biomass,2010,chla,orange,Orange mat chl-a,6.448958333,ug/cm2
stream,stream_mat_biomass,2010,AFDM,orange,Orange mat AFDM,4.46875,mg/cm2
stream,stream_mat_biomass,2010,chla,black,Black mat chl-a,20.75,ug/cm2
stream,stream_mat_biomass,2010,AFDM,black,Black mat AFDM,18.81875,mg/cm2
stream,stream_mat_biomass,2011,chla,orange,Orange mat chl-a,21.20083333,ug/cm2
stream,stream_mat_biomass,2011,AFDM,orange,Orange mat AFDM,14.38681818,mg/cm2
stream,stream_mat_biomass,2011,chla,black,Black mat chl-a,38.34833333,ug/cm2
stream,stream_mat_biomass,2011,AFDM,black,Black mat AFDM,36.9925,mg/cm2
stream,stream_mat_biomass,2012,chla,orange,Orange mat chl-a,11.428125,ug/cm2
stream,stream_mat_biomass,2012,AFDM,orange,Orange mat AFDM,10.10267857,mg/cm2
stream,stream_mat_biomass,2012,chla,black,Black mat chl-a,15.31875,ug/cm2
stream,stream_mat_biomass,2012,AFDM,black,Black mat AFDM,21.25625,mg/cm2
stream,stream_mat_biomass,2013,chla,orange,Orange mat chl-a,8.727042621,ug/cm2
stream,stream_mat_biomass,2013,AFDM,orange,Orange mat AFDM,11.11998899,mg/cm2
stream,stream_mat_biomass,2013,chla,black,Black mat chl-a,18.14628106,ug/cm2
stream,stream_mat_biomass,2013,AFDM,black,Black mat AFDM,23.57837739,mg/cm2
